district,year,month,monthly_rain_sum,monthly_rain_mean,monthly_rain_std,rainy_days,season
Rajkot,2022,7,250.6,8.083870967741936,8.61050121553883,31,Kharif
Rajkot,2022,8,215.9,6.964516129032258,7.931479407487474,31,Kharif
Rajkot,2022,9,232.2,7.739999999999999,12.259875681430785,23,Kharif
Rajkot,2022,10,1.0,0.03225806451612903,0.10128210363202886,3,Rabi
Rajkot,2022,11,0.0,0.0,0.0,0,Rabi
Rajkot,2022,12,2.5,0.08064516129032258,0.3815925880121448,2,Rabi
Rajkot,2023,1,3.8000000000000003,0.12258064516129033,0.664183547632909,2,Rabi
Rajkot,2023,2,0.0,0.0,0.0,0,Summer
Rajkot,2023,3,5.8999999999999995,0.19032258064516128,0.6394554134624646,5,Summer
Rajkot,2023,4,2.4000000000000004,0.08000000000000002,0.30331501776206204,4,Summer
Rajkot,2023,5,6.3,0.2032258064516129,0.7525440722277741,5,Summer
Rajkot,2023,6,160.39999999999998,5.346666666666666,8.858260642428366,22,Kharif
Rajkot,2023,7,409.7,13.216129032258063,14.476581013812012,31,Kharif
Rajkot,2023,8,47.2,1.5225806451612904,0.9742380535301612,30,Kharif
Rajkot,2023,9,95.3,3.1766666666666667,7.579131209120044,21,Kharif
Rajkot,2023,10,0.9,0.02903225806451613,0.14420713895203383,2,Rabi
Rajkot,2023,11,44.4,1.48,8.106293851076458,1,Rabi
Rajkot,2023,12,4.6,0.14838709677419354,0.8261843893231644,1,Rabi
Rajkot,2024,1,0.0,0.0,0.0,0,Rabi
Rajkot,2024,2,0.1,0.003448275862068966,0.018569533817705187,1,Summer
Rajkot,2024,3,0.9,0.02903225806451613,0.16164477182409742,1,Summer
Rajkot,2024,4,0.9,0.030000000000000002,0.14656997857914036,2,Summer
Rajkot,2024,5,6.6,0.2129032258064516,0.7455387025428307,5,Summer
Rajkot,2024,6,136.8,4.5600000000000005,8.621688769688879,23,Kharif
Rajkot,2024,7,539.3,17.396774193548385,24.871382267859147,31,Kharif
Rajkot,2024,8,531.5,17.14516129032258,43.04730606135285,31,Kharif
Rajkot,2024,9,150.29999999999998,5.01,10.658664922542338,27,Kharif
Rajkot,2024,10,120.9,3.9000000000000004,6.4729694370770305,17,Rabi
Rajkot,2024,11,0.0,0.0,0.0,0,Rabi
Rajkot,2024,12,0.0,0.0,0.0,0,Rabi
Rajkot,2025,1,0.0,0.0,0.0,0,Rabi
Rajkot,2025,2,0.0,0.0,0.0,0,Summer
Rajkot,2025,3,0.0,0.0,0.0,0,Summer
Rajkot,2025,4,0.0,0.0,0.0,0,Summer
Rajkot,2025,5,50.400000000000006,1.6258064516129034,3.679036807094622,17,Summer
Rajkot,2025,6,234.1,7.803333333333333,13.021295113650627,22,Kharif
Rajkot,2025,7,137.2,4.425806451612903,5.120544745886287,30,Kharif
Rajkot,2025,8,169.5,5.467741935483871,7.52982457063351,30,Kharif
Rajkot,2025,9,111.1,3.703333333333333,6.434684212884128,28,Kharif
Rajkot,2025,10,137.2,4.425806451612903,10.201371402641103,13,Rabi
Rajkot,2025,11,10.100000000000001,0.3366666666666667,1.1780999703887127,3,Rabi
Rajkot,2025,12,1.1,0.035483870967741936,0.19756583222945243,1,Rabi
Rajkot,2026,1,0.2,0.006666666666666667,0.03651483716701108,1,Rabi
SabarKantha,2003,1,4.9,0.15806451612903227,0.8800659799311971,1,Rabi
SabarKantha,2003,2,41.3,1.4749999999999999,7.726751269788952,3,Summer
SabarKantha,2003,3,0.0,0.0,0.0,0,Summer
SabarKantha,2003,4,0.0,0.0,0.0,0,Summer
SabarKantha,2003,5,0.0,0.0,0.0,0,Summer
SabarKantha,2003,6,83.1,2.77,5.832793735305637,13,Kharif
SabarKantha,2003,7,551.2,17.780645161290323,48.75414799005885,30,Kharif
SabarKantha,2003,8,163.3,5.267741935483872,7.281043290480387,30,Kharif
SabarKantha,2003,9,21.3,0.7100000000000001,1.194628783779498,21,Kharif
SabarKantha,2003,10,0.2,0.0064516129032258064,0.03592106040535498,1,Rabi
SabarKantha,2003,11,0.0,0.0,0.0,0,Rabi
SabarKantha,2003,12,0.0,0.0,0.0,0,Rabi
SabarKantha,2004,1,0.0,0.0,0.0,0,Rabi
SabarKantha,2004,2,0.0,0.0,0.0,0,Summer
SabarKantha,2004,3,0.0,0.0,0.0,0,Summer
SabarKantha,2004,4,0.0,0.0,0.0,0,Summer
SabarKantha,2004,5,7.4,0.23870967741935484,0.6157258152537479,6,Summer
SabarKantha,2004,6,92.2,3.0733333333333333,7.861031490329626,21,Kharif
SabarKantha,2004,7,124.9,4.029032258064516,6.776832768011277,23,Kharif
SabarKantha,2004,8,313.4,10.109677419354838,17.273203810887924,29,Kharif
SabarKantha,2004,9,14.299999999999999,0.4766666666666666,1.6639552657558982,15,Kharif
SabarKantha,2004,10,25.700000000000003,0.8290322580645162,1.7439788890899446,10,Rabi
SabarKantha,2004,11,0.0,0.0,0.0,0,Rabi
SabarKantha,2004,12,1.1,0.035483870967741936,0.1975658322294524,1,Rabi
SabarKantha,2005,1,0.8,0.025806451612903226,0.1031753909143192,2,Rabi
SabarKantha,2005,2,0.0,0.0,0.0,0,Summer
SabarKantha,2005,3,0.0,0.0,0.0,0,Summer
SabarKantha,2005,4,0.0,0.0,0.0,0,Summer
SabarKantha,2005,5,1.2000000000000002,0.03870967741935485,0.15848747448897177,2,Summer
SabarKantha,2005,6,75.4,2.5133333333333336,4.823343620162357,12,Kharif
SabarKantha,2005,7,301.2,9.716129032258063,30.863669006068104,28,Kharif
SabarKantha,2005,8,142.3,4.590322580645162,10.432876076413756,28,Kharif
SabarKantha,2005,9,224.6,7.486666666666666,11.550331636777372,23,Kharif
SabarKantha,2005,10,0.0,0.0,0.0,0,Rabi
SabarKantha,2005,11,0.0,0.0,0.0,0,Rabi
SabarKantha,2005,12,0.0,0.0,0.0,0,Rabi
SabarKantha,2006,1,0.0,0.0,0.0,0,Rabi
SabarKantha,2006,2,0.0,0.0,0.0,0,Summer
SabarKantha,2006,3,8.600000000000001,0.2774193548387097,1.2029712319695083,2,Summer
SabarKantha,2006,4,0.0,0.0,0.0,0,Summer
SabarKantha,2006,5,0.1,0.0032258064516129032,0.01796053020267749,1,Summer
SabarKantha,2006,6,99.1,3.3033333333333332,9.731763965749346,10,Kharif
SabarKantha,2006,7,505.8,16.316129032258065,28.52582568801113,28,Kharif
SabarKantha,2006,8,757.8000000000001,24.445161290322584,38.40064095567223,30,Kharif
SabarKantha,2006,9,221.20000000000002,7.373333333333334,26.780576251601016,22,Kharif
SabarKantha,2006,10,0.3,0.00967741935483871,0.053881590608032465,1,Rabi
SabarKantha,2006,11,0.0,0.0,0.0,0,Rabi
SabarKantha,2006,12,0.1,0.0032258064516129032,0.01796053020267749,1,Rabi
SabarKantha,2007,1,1.5,0.04838709677419355,0.2350474671804761,2,Rabi
SabarKantha,2007,2,3.1,0.11071428571428572,0.31545297908021414,4,Summer
SabarKantha,2007,3,0.2,0.0064516129032258064,0.03592106040535498,1,Summer
SabarKantha,2007,4,0.8,0.02666666666666667,0.14605934866804432,1,Summer
SabarKantha,2007,5,1.1,0.035483870967741936,0.16441489611503007,2,Summer
SabarKantha,2007,6,89.1,2.9699999999999998,5.143871479061607,18,Kharif
SabarKantha,2007,7,442.6,14.27741935483871,22.01028107767549,30,Kharif
SabarKantha,2007,8,472.2,15.23225806451613,22.388291390766053,31,Kharif
SabarKantha,2007,9,114.89999999999999,3.8299999999999996,4.803170648213747,18,Kharif
SabarKantha,2007,10,0.0,0.0,0.0,0,Rabi
SabarKantha,2007,11,0.0,0.0,0.0,0,Rabi
SabarKantha,2007,12,0.0,0.0,0.0,0,Rabi
SabarKantha,2008,1,0.0,0.0,0.0,0,Rabi
SabarKantha,2008,2,0.2,0.006896551724137932,0.037139067635410375,1,Summer
SabarKantha,2008,3,1.9,0.06129032258064516,0.23191581713319845,3,Summer
SabarKantha,2008,4,2.7,0.09000000000000001,0.3871647604368687,3,Summer
SabarKantha,2008,5,0.2,0.0064516129032258064,0.03592106040535498,1,Summer
SabarKantha,2008,6,57.4,1.9133333333333333,4.1029622043804785,22,Kharif
SabarKantha,2008,7,188.3,6.074193548387097,13.989757389889112,31,Kharif
SabarKantha,2008,8,252.8,8.154838709677419,17.9165814951714,31,Kharif
SabarKantha,2008,9,73.1,2.4366666666666665,4.416230514140198,19,Kharif
SabarKantha,2008,10,2.0,0.06451612903225806,0.2199217847277742,3,Rabi
SabarKantha,2008,11,2.5,0.08333333333333333,0.3601564155726799,2,Rabi
SabarKantha,2008,12,9.2,0.2967741935483871,1.6523687786463288,1,Rabi
SabarKantha,2009,1,0.0,0.0,0.0,0,Rabi
SabarKantha,2009,2,0.0,0.0,0.0,0,Summer
SabarKantha,2009,3,1.1,0.035483870967741936,0.17990439515990003,2,Summer
SabarKantha,2009,4,0.3,0.01,0.054772255750516606,1,Summer
SabarKantha,2009,5,0.0,0.0,0.0,0,Summer
SabarKantha,2009,6,10.4,0.3466666666666667,0.8892977986662531,10,Kharif
SabarKantha,2009,7,318.2,10.264516129032257,15.909191229958797,28,Kharif
SabarKantha,2009,8,145.6,4.696774193548387,10.175279975540976,28,Kharif
SabarKantha,2009,9,12.8,0.4266666666666667,0.9191200189286503,8,Kharif
SabarKantha,2009,10,3.8,0.12258064516129032,0.6825001477017445,1,Rabi
SabarKantha,2009,11,0.1,0.0033333333333333335,0.01825741858350554,1,Rabi
SabarKantha,2009,12,0.0,0.0,0.0,0,Rabi
SabarKantha,2010,1,1.0,0.03225806451612903,0.1796053020267749,1,Rabi
SabarKantha,2010,2,0.1,0.0035714285714285718,0.018898223650461364,1,Summer
SabarKantha,2010,3,0.0,0.0,0.0,0,Summer
SabarKantha,2010,4,0.0,0.0,0.0,0,Summer
SabarKantha,2010,5,0.2,0.0064516129032258064,0.03592106040535498,1,Summer
SabarKantha,2010,6,22.5,0.75,2.224743301736335,11,Kharif
SabarKantha,2010,7,523.6,16.89032258064516,31.179505606928295,30,Kharif
SabarKantha,2010,8,338.1,10.906451612903227,15.03176493261012,31,Kharif
SabarKantha,2010,9,155.7,5.1899999999999995,9.73611655215987,20,Kharif
SabarKantha,2010,10,1.9,0.06129032258064516,0.27649884792386714,2,Rabi
SabarKantha,2010,11,42.4,1.4133333333333333,3.0400468840909776,12,Rabi
SabarKantha,2010,12,0.5,0.016129032258064516,0.08980265101338746,1,Rabi
SabarKantha,2011,1,0.0,0.0,0.0,0,Rabi
SabarKantha,2011,2,0.0,0.0,0.0,0,Summer
SabarKantha,2011,3,0.0,0.0,0.0,0,Summer
SabarKantha,2011,4,0.2,0.006666666666666667,0.03651483716701108,1,Summer
SabarKantha,2011,5,1.3,0.041935483870967745,0.2334868926348074,1,Summer
SabarKantha,2011,6,19.8,0.66,1.7391238380684486,18,Kharif
SabarKantha,2011,7,256.2,8.264516129032257,8.494097887635341,28,Kharif
SabarKantha,2011,8,365.2,11.780645161290321,12.943786652414579,31,Kharif
SabarKantha,2011,9,157.2,5.239999999999999,8.701232572219988,24,Kharif
SabarKantha,2011,10,0.0,0.0,0.0,0,Rabi
SabarKantha,2011,11,0.0,0.0,0.0,0,Rabi
SabarKantha,2011,12,0.0,0.0,0.0,0,Rabi
SabarKantha,2012,1,0.2,0.0064516129032258064,0.03592106040535498,1,Rabi
SabarKantha,2012,2,0.0,0.0,0.0,0,Summer
SabarKantha,2012,3,0.0,0.0,0.0,0,Summer
SabarKantha,2012,4,0.6,0.02,0.10954451150103321,1,Summer
SabarKantha,2012,5,4.0,0.12903225806451613,0.36714533760451223,5,Summer
SabarKantha,2012,6,14.2,0.47333333333333333,1.2776415053104506,14,Kharif
SabarKantha,2012,7,211.0,6.806451612903226,16.762118710232127,28,Kharif
SabarKantha,2012,8,273.7,8.829032258064515,12.570181477034902,30,Kharif
SabarKantha,2012,9,178.1,5.9366666666666665,8.72690976365566,24,Kharif
SabarKantha,2012,10,0.30000000000000004,0.009677419354838712,0.03962186862224294,2,Rabi
SabarKantha,2012,11,0.0,0.0,0.0,0,Rabi
SabarKantha,2012,12,0.0,0.0,0.0,0,Rabi
SabarKantha,2013,1,0.0,0.0,0.0,0,Rabi
SabarKantha,2013,2,0.1,0.0035714285714285718,0.018898223650461364,1,Summer
SabarKantha,2013,3,0.1,0.0032258064516129032,0.01796053020267749,1,Summer
SabarKantha,2013,4,2.1999999999999997,0.07333333333333332,0.2803118132431778,4,Summer
SabarKantha,2013,5,0.0,0.0,0.0,0,Summer
SabarKantha,2013,6,118.10000000000001,3.936666666666667,9.59196802406642,20,Kharif
SabarKantha,2013,7,235.7,7.603225806451612,9.488676896560017,31,Kharif
SabarKantha,2013,8,159.2,5.135483870967741,7.3663898162350305,28,Kharif
SabarKantha,2013,9,131.4,4.38,6.695000708197022,23,Kharif
SabarKantha,2013,10,55.3,1.7838709677419353,4.113967814992686,11,Rabi
SabarKantha,2013,11,0.0,0.0,0.0,0,Rabi
SabarKantha,2013,12,0.0,0.0,0.0,0,Rabi
SabarKantha,2014,1,7.9,0.25483870967741934,1.061394902844811,3,Rabi
SabarKantha,2014,2,1.9,0.06785714285714285,0.21611651766199919,3,Summer
SabarKantha,2014,3,0.2,0.0064516129032258064,0.03592106040535498,1,Summer
SabarKantha,2014,4,0.0,0.0,0.0,0,Summer
SabarKantha,2014,5,2.1999999999999997,0.07096774193548386,0.34369904314394667,2,Summer
SabarKantha,2014,6,5.8,0.19333333333333333,0.34931789033163924,12,Kharif
SabarKantha,2014,7,232.7,7.506451612903225,10.828048007647268,25,Kharif
SabarKantha,2014,8,174.9,5.641935483870968,7.704750664083746,27,Kharif
SabarKantha,2014,9,258.5,8.616666666666667,18.766865211991522,16,Kharif
SabarKantha,2014,10,0.0,0.0,0.0,0,Rabi
SabarKantha,2014,11,0.9000000000000001,0.030000000000000006,0.0876906789368961,4,Rabi
SabarKantha,2014,12,0.0,0.0,0.0,0,Rabi
SabarKantha,2015,1,1.7000000000000002,0.05483870967741936,0.20467650846709198,4,Rabi
SabarKantha,2015,2,0.0,0.0,0.0,0,Summer
SabarKantha,2015,3,29.0,0.9354838709677419,4.039022025779406,5,Summer
SabarKantha,2015,4,4.1000000000000005,0.1366666666666667,0.4483558726120883,4,Summer
SabarKantha,2015,5,0.4,0.012903225806451613,0.04994620762294149,2,Summer
SabarKantha,2015,6,91.3,3.0433333333333334,11.503603133691255,16,Kharif
SabarKantha,2015,7,547.6999999999999,17.667741935483868,47.719928660862955,27,Kharif
SabarKantha,2015,8,63.9,2.061290322580645,3.309045926885355,28,Kharif
SabarKantha,2015,9,26.1,0.87,1.9490315897724784,19,Kharif
SabarKantha,2015,10,0.2,0.0064516129032258064,0.03592106040535498,1,Rabi
SabarKantha,2015,11,0.0,0.0,0.0,0,Rabi
SabarKantha,2015,12,0.0,0.0,0.0,0,Rabi
SabarKantha,2016,1,0.2,0.0064516129032258064,0.03592106040535498,1,Rabi
SabarKantha,2016,2,0.0,0.0,0.0,0,Summer
SabarKantha,2016,3,0.0,0.0,0.0,0,Summer
SabarKantha,2016,4,0.0,0.0,0.0,0,Summer
SabarKantha,2016,5,0.6,0.01935483870967742,0.10776318121606494,1,Summer
SabarKantha,2016,6,38.8,1.2933333333333332,2.873293596546309,11,Kharif
SabarKantha,2016,7,210.3,6.783870967741936,13.889110765252843,29,Kharif
SabarKantha,2016,8,329.7,10.635483870967741,12.996808541255986,30,Kharif
SabarKantha,2016,9,10.5,0.35,0.8834688683701933,12,Kharif
SabarKantha,2016,10,94.4,3.045161290322581,7.0154514565910135,8,Rabi
SabarKantha,2016,11,0.0,0.0,0.0,0,Rabi
SabarKantha,2016,12,0.0,0.0,0.0,0,Rabi
SabarKantha,2017,1,0.2,0.0064516129032258064,0.024973103811470748,2,Rabi
SabarKantha,2017,2,0.0,0.0,0.0,0,Summer
SabarKantha,2017,3,0.1,0.0032258064516129032,0.01796053020267749,1,Summer
SabarKantha,2017,4,0.9,0.030000000000000002,0.16431676725154984,1,Summer
SabarKantha,2017,5,0.8,0.025806451612903226,0.0893224194906067,3,Summer
SabarKantha,2017,6,94.8,3.1599999999999997,6.1606985721224605,22,Kharif
SabarKantha,2017,7,1725.7,55.667741935483875,94.7027257161298,31,Kharif
SabarKantha,2017,8,157.5,5.080645161290323,5.045421644411147,30,Kharif
SabarKantha,2017,9,54.2,1.8066666666666669,3.0485647650061134,17,Kharif
SabarKantha,2017,10,0.0,0.0,0.0,0,Rabi
SabarKantha,2017,11,0.0,0.0,0.0,0,Rabi
SabarKantha,2017,12,11.1,0.35806451612903223,1.55086517650598,3,Rabi
SabarKantha,2018,1,0.0,0.0,0.0,0,Rabi
SabarKantha,2018,2,0.7,0.024999999999999998,0.1322875655532295,1,Summer
SabarKantha,2018,3,0.1,0.0032258064516129032,0.01796053020267749,1,Summer
SabarKantha,2018,4,1.5,0.05,0.17370208344491278,4,Summer
SabarKantha,2018,5,0.3,0.00967741935483871,0.053881590608032465,1,Summer
SabarKantha,2018,6,36.9,1.23,2.746678244591154,17,Kharif
SabarKantha,2018,7,260.3,8.396774193548387,9.07474458303438,28,Kharif
SabarKantha,2018,8,299.3,9.654838709677419,14.914217796221104,31,Kharif
SabarKantha,2018,9,162.1,5.403333333333333,16.655794959926904,18,Kharif
SabarKantha,2018,10,0.0,0.0,0.0,0,Rabi
SabarKantha,2018,11,0.0,0.0,0.0,0,Rabi
SabarKantha,2018,12,0.0,0.0,0.0,0,Rabi
SabarKantha,2019,1,0.3,0.00967741935483871,0.053881590608032465,1,Rabi
SabarKantha,2019,2,0.8999999999999999,0.03214285714285714,0.13622848842368127,2,Summer
SabarKantha,2019,3,2.5,0.08064516129032258,0.318767788877431,2,Summer
SabarKantha,2019,4,0.0,0.0,0.0,0,Summer
SabarKantha,2019,5,0.0,0.0,0.0,0,Summer
SabarKantha,2019,6,75.4,2.5133333333333336,6.05667106320098,18,Kharif
SabarKantha,2019,7,213.6,6.890322580645161,12.135357564810624,31,Kharif
SabarKantha,2019,8,411.8,13.283870967741937,15.058067533699747,30,Kharif
SabarKantha,2019,9,424.7,14.156666666666666,18.154180355163824,29,Kharif
SabarKantha,2019,10,118.4,3.8193548387096774,17.699254586089943,13,Rabi
SabarKantha,2019,11,12.1,0.4033333333333333,1.3468951097920019,10,Rabi
SabarKantha,2019,12,0.0,0.0,0.0,0,Rabi
SabarKantha,2020,1,1.1,0.035483870967741936,0.1975658322294524,1,Rabi
SabarKantha,2020,2,0.0,0.0,0.0,0,Summer
SabarKantha,2020,3,9.4,0.3032258064516129,1.3556016796900536,4,Summer
SabarKantha,2020,4,0.0,0.0,0.0,0,Summer
SabarKantha,2020,5,0.5,0.016129032258064516,0.08980265101338746,1,Summer
SabarKantha,2020,6,97.7,3.256666666666667,7.404038196092414,21,Kharif
SabarKantha,2020,7,168.9,5.448387096774193,5.580434330034532,29,Kharif
SabarKantha,2020,8,593.3000000000001,19.138709677419357,24.84182866885816,30,Kharif
SabarKantha,2020,9,66.8,2.2266666666666666,3.8399832375113068,25,Kharif
SabarKantha,2020,10,12.700000000000001,0.40967741935483876,1.4112299219025648,7,Rabi
SabarKantha,2020,11,0.1,0.0033333333333333335,0.01825741858350554,1,Rabi
SabarKantha,2020,12,1.5,0.04838709677419355,0.26940795304016246,1,Rabi
SabarKantha,2021,1,4.3999999999999995,0.14193548387096772,0.7719128593083492,2,Rabi
SabarKantha,2021,2,0.0,0.0,0.0,0,Summer
SabarKantha,2021,3,0.0,0.0,0.0,0,Summer
SabarKantha,2021,4,0.0,0.0,0.0,0,Summer
SabarKantha,2021,5,70.0,2.2580645161290325,11.563297516814378,8,Summer
SabarKantha,2021,6,113.10000000000001,3.7700000000000005,8.293293925692677,20,Kharif
SabarKantha,2021,7,260.8,8.412903225806453,13.505177820265427,27,Kharif
SabarKantha,2021,8,104.7,3.3774193548387097,6.568394510960262,25,Kharif
SabarKantha,2021,9,392.8,13.093333333333334,11.139025319006652,30,Kharif
SabarKantha,2021,10,8.4,0.2709677419354839,0.5299015936235059,10,Rabi
SabarKantha,2021,11,5.5,0.18333333333333332,0.8501859161113073,2,Rabi
SabarKantha,2021,12,10.8,0.34838709677419355,1.6873788287838498,4,Rabi
SabarKantha,2022,1,15.200000000000001,0.4903225806451613,2.0719322445018444,6,Rabi
SabarKantha,2022,2,0.0,0.0,0.0,0,Summer
SabarKantha,2022,3,0.6,0.01935483870967742,0.10776318121606494,1,Summer
SabarKantha,2022,4,0.7,0.02333333333333333,0.12780193008453875,1,Summer
SabarKantha,2022,5,0.5,0.016129032258064516,0.058291075323462616,3,Summer
SabarKantha,2022,6,40.800000000000004,1.36,2.508275956879958,15,Kharif
SabarKantha,2022,7,399.0,12.870967741935484,12.940664422622385,31,Kharif
SabarKantha,2022,8,442.5,14.274193548387096,25.20256558027291,31,Kharif
SabarKantha,2022,9,105.9,3.5300000000000002,7.435337341325567,24,Kharif
SabarKantha,2022,10,65.5,2.1129032258064515,7.4628744210026685,5,Rabi
SabarKantha,2022,11,0.0,0.0,0.0,0,Rabi
SabarKantha,2022,12,0.1,0.0032258064516129032,0.01796053020267749,1,Rabi
SabarKantha,2023,1,18.1,0.5838709677419355,3.1956320996211427,2,Rabi
SabarKantha,2023,2,0.0,0.0,0.0,0,Summer
SabarKantha,2023,3,6.5,0.20967741935483872,0.6112036423918941,5,Summer
SabarKantha,2023,4,7.800000000000001,0.26,1.0443939011166503,3,Summer
SabarKantha,2023,5,18.1,0.5838709677419355,1.6781133799982146,8,Summer
SabarKantha,2023,6,238.9,7.963333333333334,15.795972497014445,21,Kharif
SabarKantha,2023,7,450.7,14.538709677419355,15.06859156035836,31,Kharif
SabarKantha,2023,8,117.2,3.7806451612903227,4.823858715097884,31,Kharif
SabarKantha,2023,9,393.2,13.106666666666666,37.62456949767077,18,Kharif
SabarKantha,2023,10,0.0,0.0,0.0,0,Rabi
SabarKantha,2023,11,68.39999999999999,2.28,11.702266211412155,2,Rabi
SabarKantha,2023,12,2.8000000000000003,0.0903225806451613,0.33402079646800187,4,Rabi
SabarKantha,2024,1,2.1,0.06774193548387097,0.37717113425622734,1,Rabi
SabarKantha,2024,2,0.3,0.010344827586206896,0.05570860145311555,1,Summer
SabarKantha,2024,3,6.8,0.21935483870967742,1.2213160537820695,1,Summer
SabarKantha,2024,4,0.1,0.0033333333333333335,0.01825741858350554,1,Summer
SabarKantha,2024,5,0.1,0.0032258064516129032,0.01796053020267749,1,Summer
SabarKantha,2024,6,98.6,3.2866666666666666,7.078463369839596,12,Kharif
SabarKantha,2024,7,281.9,9.093548387096773,10.401888786301296,31,Kharif
SabarKantha,2024,8,474.59999999999997,15.309677419354838,14.737692149467401,31,Kharif
SabarKantha,2024,9,213.5,7.116666666666666,10.338981585721346,26,Kharif
SabarKantha,2024,10,31.3,1.0096774193548388,4.606687518431559,9,Rabi
SabarKantha,2024,11,0.0,0.0,0.0,0,Rabi
SabarKantha,2024,12,3.6999999999999997,0.1193548387096774,0.6112388266674545,2,Rabi
SabarKantha,2025,1,1.2,0.03870967741935484,0.21552636243212986,1,Rabi
SabarKantha,2025,2,0.0,0.0,0.0,0,Summer
SabarKantha,2025,3,0.0,0.0,0.0,0,Summer
SabarKantha,2025,4,0.0,0.0,0.0,0,Summer
SabarKantha,2025,5,40.9,1.3193548387096774,3.3045846289499794,13,Summer
SabarKantha,2025,6,244.9,8.163333333333334,10.65426847707571,20,Kharif
SabarKantha,2025,7,288.7,9.312903225806451,10.9267482791995,31,Kharif
SabarKantha,2025,8,308.1,9.938709677419356,9.868761402167104,30,Kharif
SabarKantha,2025,9,147.4,4.913333333333333,13.220823004621922,17,Kharif
SabarKantha,2025,10,87.6,2.825806451612903,7.7635888497496435,11,Rabi
SabarKantha,2025,11,5.1,0.16999999999999998,0.5954714156838694,5,Rabi
SabarKantha,2025,12,0.2,0.0064516129032258064,0.03592106040535498,1,Rabi
SabarKantha,2026,1,0.2,0.006666666666666667,0.03651483716701108,1,Rabi
Surat,2003,1,0.0,0.0,0.0,0,Rabi
Surat,2003,2,6.6,0.2357142857142857,1.1531644981477531,2,Summer
Surat,2003,3,0.0,0.0,0.0,0,Summer
Surat,2003,4,1.3,0.043333333333333335,0.23734644158557197,1,Summer
Surat,2003,5,0.6,0.01935483870967742,0.10776318121606494,1,Summer
Surat,2003,6,180.2,6.006666666666666,10.321451826952057,20,Kharif
Surat,2003,7,386.2,12.458064516129031,11.886765026519997,31,Kharif
Surat,2003,8,265.5,8.564516129032258,13.280325005739298,31,Kharif
Surat,2003,9,210.29999999999998,7.01,16.220088651486122,28,Kharif
Surat,2003,10,2.1,0.06774193548387097,0.3771711342562273,1,Rabi
Surat,2003,11,0.0,0.0,0.0,0,Rabi
Surat,2003,12,0.0,0.0,0.0,0,Rabi
Surat,2004,1,0.0,0.0,0.0,0,Rabi
Surat,2004,2,0.0,0.0,0.0,0,Summer
Surat,2004,3,0.0,0.0,0.0,0,Summer
Surat,2004,4,0.0,0.0,0.0,0,Summer
Surat,2004,5,14.5,0.46774193548387094,1.4756664249922684,6,Summer
Surat,2004,6,144.4,4.8133333333333335,8.082579535892176,25,Kharif
Surat,2004,7,259.6,8.374193548387098,12.045440845452287,31,Kharif
Surat,2004,8,511.9,16.51290322580645,26.083605859306637,31,Kharif
Surat,2004,9,56.3,1.8766666666666665,2.1588124662341137,26,Kharif
Surat,2004,10,19.1,0.6161290322580646,1.0076695140086185,11,Rabi
Surat,2004,11,0.30000000000000004,0.010000000000000002,0.04025778999364488,2,Rabi
Surat,2004,12,0.4,0.012903225806451613,0.07184212081070997,1,Rabi
Surat,2005,1,0.0,0.0,0.0,0,Rabi
Surat,2005,2,0.0,0.0,0.0,0,Summer
Surat,2005,3,0.0,0.0,0.0,0,Summer
Surat,2005,4,0.1,0.0033333333333333335,0.01825741858350554,1,Summer
Surat,2005,5,0.2,0.0064516129032258064,0.03592106040535498,1,Summer
Surat,2005,6,296.0,9.866666666666667,20.30673972258766,14,Kharif
Surat,2005,7,195.8,6.316129032258065,8.09774029278924,31,Kharif
Surat,2005,8,292.2,9.425806451612903,26.745341871584987,30,Kharif
Surat,2005,9,379.3,12.643333333333334,15.545609943188047,26,Kharif
Surat,2005,10,2.3,0.07419354838709677,0.2393988887964797,5,Rabi
Surat,2005,11,0.0,0.0,0.0,0,Rabi
Surat,2005,12,0.0,0.0,0.0,0,Rabi
Surat,2006,1,0.0,0.0,0.0,0,Rabi
Surat,2006,2,0.0,0.0,0.0,0,Summer
Surat,2006,3,1.7999999999999998,0.058064516129032254,0.22623615029195648,3,Summer
Surat,2006,4,0.0,0.0,0.0,0,Summer
Surat,2006,5,0.5,0.016129032258064516,0.08980265101338746,1,Summer
Surat,2006,6,117.7,3.9233333333333333,7.424455551074776,20,Kharif
Surat,2006,7,534.8,17.251612903225805,33.78418634970847,31,Kharif
Surat,2006,8,248.5,8.016129032258064,8.030778159646943,31,Kharif
Surat,2006,9,113.4,3.7800000000000002,5.4157114984536205,27,Kharif
Surat,2006,10,4.8,0.15483870967741936,0.4787753193843777,4,Rabi
Surat,2006,11,2.8000000000000003,0.09333333333333334,0.40847346879894625,3,Rabi
Surat,2006,12,0.0,0.0,0.0,0,Rabi
Surat,2007,1,1.1,0.035483870967741936,0.1975658322294524,1,Rabi
Surat,2007,2,1.6,0.05714285714285715,0.2500793524857311,2,Summer
Surat,2007,3,0.0,0.0,0.0,0,Summer
Surat,2007,4,0.3,0.01,0.054772255750516606,1,Summer
Surat,2007,5,1.2999999999999998,0.04193548387096774,0.16283773835403778,2,Summer
Surat,2007,6,163.1,5.4366666666666665,8.349126872926886,21,Kharif
Surat,2007,7,753.6,24.309677419354838,64.08301051416936,31,Kharif
Surat,2007,8,517.8,16.703225806451613,26.316553521449418,31,Kharif
