district,monthly_ndvi_mean,year,month
anand,6.437927950660185e-05,2019,9
anand,5.946624530325983e-05,2019,10
anand,5.395035471259088e-05,2019,11
anand,5.008369133661018e-05,2019,12
anand,5.8679065398000205e-05,2020,1
anand,5.971043596985981e-05,2020,2
anand,4.8162845497560376e-05,2020,3
anand,4.396457073021397e-05,2020,4
anand,3.946074908437278e-05,2020,5
anand,3.953731118605086e-05,2020,6
anand,3.883579920208414e-05,2020,7
anand,5.240858416935157e-05,2020,8
anand,6.38281199698625e-05,2020,9
anand,5.214176938924969e-05,2020,10
anand,4.7463023560776224e-05,2020,11
anand,5.161431861884255e-05,2020,12
anand,5.9041923401933137e-05,2021,1
anand,5.788897692630059e-05,2021,2
anand,4.482576939441262e-05,2021,3
anand,4.1832734972549816e-05,2021,4
anand,4.264214185744868e-05,2021,5
anand,4.096047087498605e-05,2021,6
anand,3.1530286502946873e-05,2021,7
anand,4.678920359250102e-05,2021,8
anand,5.3374509508303e-05,2021,9
anand,5.793651700674199e-05,2021,10
anand,4.771665621491408e-05,2021,11
anand,4.910171806948312e-05,2021,12
anand,5.6164413859488725e-05,2022,1
anand,5.531774585513652e-05,2022,2
anand,4.518505209482587e-05,2022,3
anand,4.291406924096078e-05,2022,4
anand,3.648776513301186e-05,2022,5
anand,3.1983294333078616e-05,2022,6
anand,3.2199901389823915e-05,2022,7
anand,6.052116693189451e-05,2022,8
anand,6.40965593747576e-05,2022,9
anand,5.328744206311103e-05,2022,10
anand,4.67425189975682e-05,2022,11
anand,4.844346828278246e-05,2022,12
anand,5.476958868158291e-05,2023,1
anand,5.644605064662859e-05,2023,2
anand,4.889108739608815e-05,2023,3
anand,4.476869829371912e-05,2023,4
anand,3.917497961306219e-05,2023,5
anand,3.2708857183974604e-05,2023,6
anand,3.442597748779887e-05,2023,7
anand,5.208344004060388e-05,2023,8
anand,6.253162602596963e-05,2023,9
anand,5.537593549448206e-05,2023,10
anand,4.543436128432688e-05,2023,11
anand,5.0184379449532816e-05,2023,12
anand,5.6193444053574336e-05,2024,1
anand,5.5197145211618846e-05,2024,2
anand,4.714221911529716e-05,2024,3
anand,4.4502986534731336e-05,2024,4
anand,3.948448599769196e-05,2024,5
anand,3.143894779900087e-05,2024,6
anand,2.764054671569297e-05,2024,7
anand,5.1248964290607895e-05,2024,8
anand,6.118043138973084e-05,2024,9
anand,5.088762799299105e-05,2024,10
anand,4.308729949057183e-05,2024,11
anand,4.57446801503459e-05,2024,12
banas kantha,4.28848349127337e-05,2005,1
banas kantha,3.842937247956943e-05,2005,2
banas kantha,2.7191809170231136e-05,2005,3
banas kantha,2.7296072883320297e-05,2005,4
banas kantha,2.8810762122927623e-05,2005,5
banas kantha,2.412163925149446e-05,2005,6
banas kantha,2.6322958860886903e-05,2005,7
banas kantha,4.402992366683126e-05,2005,8
banas kantha,5.439376592332061e-05,2005,9
banas kantha,4.477282198705826e-05,2005,10
banas kantha,3.899093773004859e-05,2005,11
banas kantha,4.150670194688262e-05,2005,12
banas kantha,4.433219316631504e-05,2006,1
banas kantha,3.91662931726336e-05,2006,2
banas kantha,2.7972418357812585e-05,2006,3
banas kantha,2.869174809964222e-05,2006,4
banas kantha,2.8860780390804287e-05,2006,5
banas kantha,2.659944525975359e-05,2006,6
banas kantha,2.1447678848861188e-05,2006,7
banas kantha,3.602696865692807e-05,2006,8
banas kantha,4.906141977841863e-05,2006,9
banas kantha,3.974728290035019e-05,2006,10
banas kantha,3.9683773888276303e-05,2006,11
banas kantha,4.538216981498093e-05,2006,12
banas kantha,4.729318791767617e-05,2007,1
banas kantha,4.134408053616009e-05,2007,2
banas kantha,2.9433143444504e-05,2007,3
banas kantha,3.220405182299892e-05,2007,4
banas kantha,3.073638742657176e-05,2007,5
banas kantha,2.488503810203441e-05,2007,6
banas kantha,3.3545755151453675e-05,2007,7
banas kantha,5.242367893977957e-05,2007,8
banas kantha,5.266655899532524e-05,2007,9
banas kantha,4.292918972901161e-05,2007,10
banas kantha,3.904054325377961e-05,2007,11
banas kantha,4.351127732580349e-05,2007,12
banas kantha,4.568398691856525e-05,2008,1
banas kantha,4.238813610612613e-05,2008,2
banas kantha,3.0907970646242385e-05,2008,3
banas kantha,2.9911723255231715e-05,2008,4
banas kantha,3.005993368896635e-05,2008,5
banas kantha,2.457852589580507e-05,2008,6
banas kantha,2.2849580007838908e-05,2008,7
banas kantha,4.563802704747831e-05,2008,8
banas kantha,5.022108920816852e-05,2008,9
banas kantha,4.014082763774276e-05,2008,10
banas kantha,3.920572298638619e-05,2008,11
banas kantha,4.491698773172683e-05,2008,12
banas kantha,4.579879276126671e-05,2009,1
banas kantha,3.603218881324108e-05,2009,2
banas kantha,2.842296165567889e-05,2009,3
banas kantha,3.114708208329374e-05,2009,4
banas kantha,2.8777698153312935e-05,2009,5
banas kantha,2.389687258276593e-05,2009,6
banas kantha,3.323042491227717e-05,2009,7
banas kantha,4.556318234857443e-05,2009,8
banas kantha,4.3491093156561465e-05,2009,9
banas kantha,3.540286425746236e-05,2009,10
banas kantha,3.579410211498854e-05,2009,11
banas kantha,4.079234844962848e-05,2009,12
banas kantha,4.4309618238160114e-05,2010,1
banas kantha,3.823632558226084e-05,2010,2
banas kantha,2.7756687199627437e-05,2010,3
banas kantha,2.9215515515662263e-05,2010,4
banas kantha,2.6756600083550328e-05,2010,5
banas kantha,2.4405287438506866e-05,2010,6
banas kantha,3.147398725090514e-05,2010,7
banas kantha,5.194301560555338e-05,2010,8
banas kantha,5.330681400899412e-05,2010,9
banas kantha,4.515228330120548e-05,2010,10
banas kantha,4.306328500906883e-05,2010,11
banas kantha,4.808395549669087e-05,2010,12
banas kantha,5.160077979380022e-05,2011,1
banas kantha,4.906195148590656e-05,2011,2
banas kantha,3.3708785930987625e-05,2011,3
banas kantha,3.0587815700414444e-05,2011,4
banas kantha,3.2329954556975315e-05,2011,5
banas kantha,2.544018844383169e-05,2011,6
banas kantha,3.4725817460873315e-05,2011,7
banas kantha,4.6702217455049065e-05,2011,8
banas kantha,5.468029115455517e-05,2011,9
banas kantha,4.596401741968325e-05,2011,10
banas kantha,4.371639187923008e-05,2011,11
banas kantha,4.636580629259016e-05,2011,12
banas kantha,4.730901629285783e-05,2012,1
banas kantha,4.260680043264323e-05,2012,2
banas kantha,3.2355060569552735e-05,2012,3
banas kantha,3.4127589183464895e-05,2012,4
banas kantha,3.1798858905573295e-05,2012,5
banas kantha,2.843836092315393e-05,2012,6
banas kantha,2.7253907112273525e-05,2012,7
banas kantha,4.452785700740693e-05,2012,8
banas kantha,5.307318728414697e-05,2012,9
banas kantha,4.043002465367864e-05,2012,10
banas kantha,4.012348637022017e-05,2012,11
banas kantha,4.485169295592499e-05,2012,12
banas kantha,4.7909181158511394e-05,2013,1
banas kantha,4.542116196528588e-05,2013,2
banas kantha,3.225866147346042e-05,2013,3
banas kantha,3.1971708991481426e-05,2013,4
banas kantha,3.328388066734857e-05,2013,5
banas kantha,2.890776888524284e-05,2013,6
banas kantha,3.8444180763099415e-05,2013,7
banas kantha,4.994606155171641e-05,2013,8
banas kantha,5.275467324261335e-05,2013,9
banas kantha,5.475041241676104e-05,2013,10
banas kantha,4.677100528522863e-05,2013,11
banas kantha,4.823419081524202e-05,2013,12
banas kantha,5.005784478711559e-05,2014,1
banas kantha,4.496935034625684e-05,2014,2
banas kantha,3.306698727915553e-05,2014,3
banas kantha,3.307465810695133e-05,2014,4
banas kantha,3.561471710151038e-05,2014,5
banas kantha,2.9395894241584772e-05,2014,6
banas kantha,2.8316567649990155e-05,2014,7
banas kantha,5.218931084894227e-05,2014,8
banas kantha,5.432751190596487e-05,2014,9
banas kantha,4.372608575439833e-05,2014,10
banas kantha,4.1740916976413946e-05,2014,11
banas kantha,4.572920706488428e-05,2014,12
banas kantha,4.935993269570759e-05,2015,1
banas kantha,4.428072803320915e-05,2015,2
banas kantha,3.248478663417316e-05,2015,3
banas kantha,3.553006110364367e-05,2015,4
banas kantha,3.2725064503680754e-05,2015,5
banas kantha,2.717546062884771e-05,2015,6
banas kantha,2.4701290200066197e-05,2015,7
banas kantha,4.111939996413041e-05,2015,8
banas kantha,4.774173842285051e-05,2015,9
banas kantha,4.248873398102424e-05,2015,10
banas kantha,4.093310091149399e-05,2015,11
banas kantha,4.720267753332406e-05,2015,12
banas kantha,5.1438080082326286e-05,2016,1
banas kantha,4.447166499901648e-05,2016,2
banas kantha,3.31719499647492e-05,2016,3
banas kantha,3.4810704717595206e-05,2016,4
banas kantha,3.2549543995717446e-05,2016,5
banas kantha,2.4757682303377548e-05,2016,6
banas kantha,2.3563519639478234e-05,2016,7
banas kantha,5.143657728606441e-05,2016,8
banas kantha,5.489660981922317e-05,2016,9
banas kantha,4.377087720773474e-05,2016,10
banas kantha,4.108810542786565e-05,2016,11
banas kantha,4.752075544118594e-05,2016,12
banas kantha,5.136639837934879e-05,2017,1
banas kantha,4.422540689372141e-05,2017,2
banas kantha,3.182113655267497e-05,2017,3
banas kantha,3.56708095104474e-05,2017,4
banas kantha,3.497498896310793e-05,2017,5
banas kantha,2.999164537109995e-05,2017,6
banas kantha,2.580126409878964e-05,2017,7
banas kantha,5.117655024962462e-05,2017,8
banas kantha,5.125989874628107e-05,2017,9
banas kantha,4.290280440501658e-05,2017,10
banas kantha,4.118128633570255e-05,2017,11
banas kantha,5.0534065553779874e-05,2017,12
banas kantha,5.29630832999448e-05,2018,1
banas kantha,4.380926963349486e-05,2018,2
banas kantha,3.342336306636982e-05,2018,3
banas kantha,3.750671187396373e-05,2018,4
banas kantha,3.114626119619193e-05,2018,5
banas kantha,2.7174268525490297e-05,2018,6
banas kantha,2.4679755335971465e-05,2018,7
banas kantha,3.8335357712914775e-05,2018,8
banas kantha,4.8814867922459526e-05,2018,9
banas kantha,4.0170921633813656e-05,2018,10
banas kantha,3.6522948344280174e-05,2018,11
banas kantha,4.37375315779319e-05,2018,12
banas kantha,4.769405007717144e-05,2019,1
banas kantha,4.678268354714159e-05,2019,2
banas kantha,3.280480749674268e-05,2019,3
banas kantha,3.245216024474318e-05,2019,4
banas kantha,3.423803281013827e-05,2019,5
banas kantha,3.21627453351725e-05,2019,6
banas kantha,3.2964307903074624e-05,2019,7
banas kantha,4.9448441348088736e-05,2019,8
banas kantha,6.008358282601536e-05,2019,9
banas kantha,5.204340198357716e-05,2019,10
banas kantha,4.807662045066332e-05,2019,11
banas kantha,5.190402020485156e-05,2019,12
banas kantha,5.496736664139e-05,2020,1
banas kantha,4.8686535390011785e-05,2020,2
banas kantha,3.60558957203372e-05,2020,3
banas kantha,3.637078104895722e-05,2020,4
banas kantha,3.5136195035709266e-05,2020,5
banas kantha,3.084490971060444e-05,2020,6
banas kantha,3.948279177894165e-05,2020,7
banas kantha,4.404257224478041e-05,2020,8
banas kantha,5.678375021917584e-05,2020,9
banas kantha,4.278612090469189e-05,2020,10
banas kantha,4.143233815975042e-05,2020,11
banas kantha,4.874154854792413e-05,2020,12
banas kantha,5.394809358239325e-05,2021,1
banas kantha,4.77797221112854e-05,2021,2
banas kantha,3.283070264137236e-05,2021,3
banas kantha,3.658468681370371e-05,2021,4
banas kantha,3.906318357729431e-05,2021,5
banas kantha,3.3039786714518285e-05,2021,6
banas kantha,3.800350222472833e-05,2021,7
banas kantha,4.9113795869483566e-05,2021,8
banas kantha,6.138457705312448e-05,2021,9
banas kantha,5.067492182797197e-05,2021,10
banas kantha,4.121613077637751e-05,2021,11
banas kantha,5.360415208844856e-05,2021,12
banas kantha,5.897966422228885e-05,2022,1
banas kantha,4.939425361501003e-05,2022,2
banas kantha,3.3056267682694746e-05,2022,3
banas kantha,3.520150137394884e-05,2022,4
banas kantha,3.282841883325872e-05,2022,5
banas kantha,2.899649041248954e-05,2022,6
banas kantha,3.9334295886602085e-05,2022,7
banas kantha,5.161334787723005e-05,2022,8
banas kantha,5.481236388538519e-05,2022,9
banas kantha,4.187514823682083e-05,2022,10
banas kantha,4.456140779770648e-05,2022,11
banas kantha,5.423528656411386e-05,2022,12
banas kantha,5.62838373271726e-05,2023,1
banas kantha,4.787866094140189e-05,2023,2
banas kantha,3.7494421195323326e-05,2023,3
banas kantha,4.180213968586357e-05,2023,4
banas kantha,3.623705441437355e-05,2023,5
banas kantha,3.388758007178937e-05,2023,6
banas kantha,3.3425898336338205e-05,2023,7
banas kantha,4.5410216598561366e-05,2023,8
banas kantha,5.523196806855063e-05,2023,9
banas kantha,4.5186088300296095e-05,2023,10
banas kantha,4.404529719713296e-05,2023,11
banas kantha,5.341902796981341e-05,2023,12
banas kantha,5.730159170058652e-05,2024,1
banas kantha,4.708696592277861e-05,2024,2
banas kantha,3.56624113642605e-05,2024,3
banas kantha,4.110405559176637e-05,2024,4
banas kantha,3.742639335197101e-05,2024,5
banas kantha,2.7885918249806404e-05,2024,6
banas kantha,2.580783861045661e-05,2024,7
banas kantha,5.629788641893538e-05,2024,8
banas kantha,6.203723332756333e-05,2024,9
banas kantha,4.904584383592264e-05,2024,10
banas kantha,4.2442309736379846e-05,2024,11
banas kantha,5.085412071764752e-05,2024,12
bharuch,3.706850554188871e-05,2005,1
bharuch,3.29437256705711e-05,2005,2
bharuch,2.966393620895968e-05,2005,3
bharuch,2.6959288817308567e-05,2005,4
bharuch,2.5931248701112015e-05,2005,5
bharuch,1.6587996324883932e-05,2005,6
bharuch,3.208341613964533e-05,2005,7
bharuch,4.437255554492371e-05,2005,8
bharuch,4.669736390363689e-05,2005,9
bharuch,4.7259768628742376e-05,2005,10
bharuch,4.399402530050289e-05,2005,11
bharuch,4.032628254820766e-05,2005,12
bharuch,3.700510186909669e-05,2006,1
bharuch,3.345568580600199e-05,2006,2
bharuch,3.108501638777036e-05,2006,3
bharuch,2.8122256100108594e-05,2006,4
bharuch,2.6144048785036827e-05,2006,5
bharuch,2.528181799275738e-05,2006,6
bharuch,1.6842375184532465e-05,2006,7
bharuch,3.5661825256421186e-05,2006,8
bharuch,4.81017339999906e-05,2006,9
bharuch,4.56027417377621e-05,2006,10
bharuch,4.420496426841148e-05,2006,11
bharuch,4.098811729052027e-05,2006,12
bharuch,3.7653563589790864e-05,2007,1
bharuch,3.534453620926109e-05,2007,2
bharuch,3.0158848433280447e-05,2007,3
bharuch,2.763386964593748e-05,2007,4
bharuch,2.6241861943227952e-05,2007,5
bharuch,2.687891506606247e-05,2007,6
bharuch,3.801545489661596e-05,2007,7
bharuch,4.4153867046923424e-05,2007,8
bharuch,5.022479736082092e-05,2007,9
bharuch,4.7102130203068566e-05,2007,10
bharuch,4.435437701957975e-05,2007,11
bharuch,4.152593111203125e-05,2007,12
bharuch,3.7715035120562526e-05,2008,1
bharuch,3.3338441006776126e-05,2008,2
bharuch,2.974685829542553e-05,2008,3
bharuch,2.802789301833213e-05,2008,4
bharuch,2.6272614673441003e-05,2008,5
bharuch,2.0765070947260835e-05,2008,6
bharuch,2.719646136032639e-05,2008,7
bharuch,4.463436577894695e-05,2008,8
bharuch,4.534181211698532e-05,2008,9
bharuch,4.388901323448925e-05,2008,10
bharuch,4.2098228752530944e-05,2008,11
bharuch,4.14941223927689e-05,2008,12
bharuch,3.874440197301296e-05,2009,1
bharuch,3.3896769927133206e-05,2009,2
bharuch,2.993439348975648e-05,2009,3
bharuch,2.750165119303067e-05,2009,4
bharuch,2.544049863620854e-05,2009,5
bharuch,2.476738867378225e-05,2009,6
bharuch,2.589554921027284e-05,2009,7
bharuch,4.292241076173933e-05,2009,8
bharuch,4.843833264978068e-05,2009,9
bharuch,4.587722697942857e-05,2009,10
bharuch,4.330030944847125e-05,2009,11
bharuch,4.120357800576351e-05,2009,12
bharuch,3.850894891328732e-05,2010,1
bharuch,3.2902871674824265e-05,2010,2
bharuch,3.0002266201736447e-05,2010,3
bharuch,2.709957945814145e-05,2010,4
bharuch,2.527979290667924e-05,2010,5
bharuch,2.6605223969344187e-05,2010,6
bharuch,3.379164544200569e-05,2010,7
bharuch,3.946071843689181e-05,2010,8
bharuch,5.293538192554928e-05,2010,9
bharuch,4.9994216918089335e-05,2010,10
bharuch,4.918047444569151e-05,2010,11
bharuch,4.865878820250668e-05,2010,12
bharuch,4.389709445141732e-05,2011,1
bharuch,3.828178466053001e-05,2011,2
bharuch,3.2777021276674095e-05,2011,3
bharuch,2.962933393063552e-05,2011,4
bharuch,2.8042720817775247e-05,2011,5
bharuch,2.332342784959731e-05,2011,6
bharuch,2.902988172686292e-05,2011,7
bharuch,3.671712121430655e-05,2011,8
bharuch,5.099593602127667e-05,2011,9
bharuch,4.649004635911042e-05,2011,10
bharuch,4.280029914626819e-05,2011,11
bharuch,4.072904892414669e-05,2011,12
bharuch,3.734797090702058e-05,2012,1
bharuch,3.4090071710919084e-05,2012,2
bharuch,2.941827290396464e-05,2012,3
bharuch,2.861832879288936e-05,2012,4
bharuch,2.592799129929931e-05,2012,5
bharuch,2.5802328518618824e-05,2012,6
bharuch,2.447826199197418e-05,2012,7
bharuch,3.440153509712378e-05,2012,8
bharuch,5.504938566389118e-05,2012,9
bharuch,4.849483741102397e-05,2012,10
bharuch,4.512861168205499e-05,2012,11
bharuch,4.261641981033445e-05,2012,12
bharuch,3.862935744789772e-05,2013,1
bharuch,3.444568041443654e-05,2013,2
bharuch,3.1005772323542304e-05,2013,3
bharuch,2.9012785856542512e-05,2013,4
bharuch,2.6573456577966388e-05,2013,5
bharuch,3.018831703135504e-05,2013,6
bharuch,2.2501785948146127e-05,2013,7
bharuch,4.364218460320362e-05,2013,8
bharuch,5.015676590078737e-05,2013,9
bharuch,5.12472630113882e-05,2013,10
bharuch,4.658366755151466e-05,2013,11
bharuch,4.290448116651235e-05,2013,12
bharuch,4.281688287448537e-05,2014,1
bharuch,3.941232872396328e-05,2014,2
bharuch,3.396720832466167e-05,2014,3
bharuch,3.0410027102341146e-05,2014,4
bharuch,2.833811564041712e-05,2014,5
bharuch,2.7180598067637752e-05,2014,6
bharuch,2.861799088771233e-05,2014,7
bharuch,4.486145274904291e-05,2014,8
bharuch,5.1322056740377744e-05,2014,9
bharuch,4.744189481228887e-05,2014,10
bharuch,4.6346545205924176e-05,2014,11
bharuch,4.392134165740872e-05,2014,12
bharuch,4.079401267423595e-05,2015,1
bharuch,3.618403401544488e-05,2015,2
bharuch,3.323495074234338e-05,2015,3
bharuch,3.04099261840532e-05,2015,4
bharuch,2.6695228659693283e-05,2015,5
bharuch,3.0038919345574867e-05,2015,6
bharuch,2.499715293981083e-05,2015,7
bharuch,4.125474778005957e-05,2015,8
bharuch,5.0571367613241335e-05,2015,9
bharuch,5.07932456986119e-05,2015,10
bharuch,4.8660908433140606e-05,2015,11
bharuch,4.418720889902225e-05,2015,12
bharuch,3.892343156024125e-05,2016,1
bharuch,3.3531682172214e-05,2016,2
bharuch,3.118318992924184e-05,2016,3
bharuch,2.8619677237385226e-05,2016,4
bharuch,2.52184584720163e-05,2016,5
bharuch,2.087489198292873e-05,2016,6
bharuch,2.1504497275394432e-05,2016,7
bharuch,4.028654357749764e-05,2016,8
bharuch,5.410670398918481e-05,2016,9
bharuch,5.237534982834682e-05,2016,10
bharuch,4.994609900083664e-05,2016,11
bharuch,4.665302398040115e-05,2016,12
bharuch,4.12307340919807e-05,2017,1
bharuch,3.592688228971392e-05,2017,2
bharuch,3.1185957024254604e-05,2017,3
bharuch,2.923506505991612e-05,2017,4
bharuch,2.7035714532730084e-05,2017,5
bharuch,3.1872839135261334e-05,2017,6
bharuch,3.260329932785964e-05,2017,7
bharuch,4.61061415260785e-05,2017,8
bharuch,5.355354860697308e-05,2017,9
bharuch,5.24667350159163e-05,2017,10
bharuch,4.903120541817295e-05,2017,11
bharuch,4.834709761481502e-05,2017,12
bharuch,4.344141678271963e-05,2018,1
bharuch,3.64153534763117e-05,2018,2
bharuch,3.264741376449153e-05,2018,3
bharuch,2.855922132527244e-05,2018,4
bharuch,2.565481562358364e-05,2018,5
bharuch,2.3664482729533856e-05,2018,6
bharuch,1.6906681263339392e-05,2018,7
bharuch,3.621281413639215e-05,2018,8
bharuch,4.949560265056844e-05,2018,9
bharuch,4.517980936513936e-05,2018,10
bharuch,4.644780290845706e-05,2018,11
bharuch,4.438306500936908e-05,2018,12
bharuch,3.94106014310312e-05,2019,1
bharuch,3.459536349155516e-05,2019,2
bharuch,3.022471143172967e-05,2019,3
bharuch,2.7846343043587423e-05,2019,4
bharuch,2.6259218317015715e-05,2019,5
bharuch,2.626159135933671e-05,2019,6
bharuch,2.4465952057750196e-05,2019,7
bharuch,3.956892256768381e-05,2019,8
bharuch,5.0450704757393794e-05,2019,9
bharuch,5.353456246495037e-05,2019,10
bharuch,5.424557020671004e-05,2019,11
bharuch,5.0800148699438615e-05,2019,12
bharuch,4.6743975731916335e-05,2020,1
bharuch,4.100806570463444e-05,2020,2
bharuch,3.575968993967184e-05,2020,3
bharuch,3.156879068135987e-05,2020,4
bharuch,2.879386561518217e-05,2020,5
bharuch,3.210143364746755e-05,2020,6
bharuch,4.269240501429462e-05,2020,7
bharuch,4.210398975837076e-05,2020,8
bharuch,5.346207833186723e-05,2020,9
bharuch,5.10201856904075e-05,2020,10
bharuch,5.086130094338637e-05,2020,11
bharuch,5.0591608826335366e-05,2020,12
bharuch,4.6201291666387535e-05,2021,1
bharuch,3.927347661292845e-05,2021,2
bharuch,3.3886599204508704e-05,2021,3
bharuch,3.179884694908415e-05,2021,4
bharuch,3.226198036671479e-05,2021,5
bharuch,3.684214557885391e-05,2021,6
bharuch,2.850492398775627e-05,2021,7
bharuch,3.755986689294196e-05,2021,8
bharuch,4.769518562111287e-05,2021,9
bharuch,5.464601197634372e-05,2021,10
bharuch,5.092951377991958e-05,2021,11
bharuch,5.196593384077753e-05,2021,12
bharuch,4.877991546667038e-05,2022,1
bharuch,4.034122393009604e-05,2022,2
bharuch,3.4641098319897894e-05,2022,3
bharuch,3.187879248819766e-05,2022,4
bharuch,2.762041633363167e-05,2022,5
bharuch,2.456043221337217e-05,2022,6
bharuch,3.207624570026747e-05,2022,7
bharuch,4.549544564524079e-05,2022,8
bharuch,4.996300929956898e-05,2022,9
bharuch,4.7752907041885055e-05,2022,10
bharuch,4.699696518266131e-05,2022,11
